year,age_groups,weight,waist,sight_left,sight_right,los_left,los_right,hearing_left,hearing_right,wow_ratio
2018.0,60 - 64,61.239256948647515,82.6643502956376,0.8350236532600362,0.8712072256622748,0.004031845057963592,0.003892173751105731,1.048037618138647,1.046231202569952,1.3694228881297614
2019.0,60 - 64,61.29852179091741,82.62270557595043,0.8351978232749008,0.8729104630181065,0.0036088568101616874,0.004017742064514982,1.046337365890081,1.045101821317144,1.3673683740409475
2020.0,60 - 64,61.53408682527133,82.69239739811687,0.8454738911281232,0.8804706030331344,0.003620714439732624,0.003836340113562855,1.0443200603751888,1.0421009128153524,1.3638130582745382
2021.0,60 - 64,61.50590139730146,82.34798587578159,0.84454848125106,0.8754436054113189,0.003539948946464943,0.0033264846883866547,1.0433154557017192,1.0412875452499755,1.3592202795447965
2022.0,60 - 64,61.567081189377156,82.16528600301845,0.8456581417590593,0.876920293372638,0.0033450129299312462,0.003371490604838354,1.041119829130738,1.0396017757693972,1.3549172811893089
2013.0,65 - 69,59.66616567431643,83.03576314623196,0.7300884267806821,0.8117964429543134,0.008516869953947242,0.008767366129063337,1.0653216948956588,1.0615257143958226,1.4107022826279652
2014.0,65 - 69,63.89470102090423,83.12332523091881,0.7371026259535997,0.8051064657267866,0.008439474963539135,0.007233835683033544,1.0646378220709771,1.0604180845892075,1.3158111752660246
2015.0,65 - 69,64.22459844299804,83.47619828985032,0.7425252525252525,0.8093875913872632,0.007274517311163376,0.0072380535652427575,1.0712319276559281,1.065926452624478,1.3145985657733694
2016.0,65 - 69,60.28134882763525,83.48036078519434,0.7515062454077883,0.8109320907951122,0.006736653006231404,0.006324968655850596,1.072624861992178,1.0696682198394432,1.404321884147453
2017.0,65 - 69,60.274847775175644,83.50855644028104,0.7576562647308381,0.8172740046838407,0.006370023419203747,0.006482435597189695,1.0716440281030446,1.0704449648711944,1.404162391431124
2018.0,65 - 69,60.319024925429424,83.49464806116501,0.7668545912209923,0.8203483388761271,0.005691363527273974,0.005811362155861076,1.0730105941646382,1.0697020605478795,1.4033090745334251
2019.0,65 - 69,60.483105277855344,83.54532998231407,0.7670028063610852,0.8147407614260449,0.004933445033975612,0.005343014055664153,1.0707995904309784,1.0677092059946012,1.40039311204686
2020.0,65 - 69,60.69163173169945,83.69933569816187,0.7733121235671264,0.8228160270880361,0.004127700741696227,0.004917768461786521,1.0675266043211866,1.0645598194130925,1.3992470873597644
2021.0,65 - 69,60.65252466271244,83.26398629337103,0.7769974664771674,0.8262162328282984,0.0053166968868127475,0.005163035127078276,1.0659362611020622,1.0613571406619748,1.3929785064176088
2022.0,65 - 69,60.845940778876695,83.19091962847551,0.7803203073014336,0.8235966219572777,0.004591368227731864,0.004546207228770567,1.0633157205437385,1.0601092896174864,1.3876851156004653
2013.0,70 - 74,57.875200949245965,83.32637985148894,0.645142823989015,0.7499004822781904,0.010430222766592665,0.010774707188241599,1.0965704662022506,1.0914031998775167,1.46211458648052
2014.0,70 - 74,62.099815695023764,83.3370258996993,0.6551328336538084,0.74875157629256,0.011232903288388786,0.009680861383257348,1.097817441070909,1.0935105247841692,1.3586848693145568
2015.0,70 - 74,62.61548623107408,83.70263184635708,0.6650249543017931,0.7646174169291738,0.01048673915252515,0.01048673915252515,1.1033838024590996,1.0990143278122142,1.3533737996163315
2016.0,70 - 74,58.91532186029893,83.86948927132337,0.6765809840798813,0.7732249548422955,0.010024017943984597,0.010063717024950873,1.1089144286309771,1.103971893050676,1.4458319214239894
2017.0,70 - 74,59.163817858607956,83.99581957766013,0.6921865751154256,0.7823855755894591,0.009943154070051377,0.009552460393428532,1.1119142036686136,1.1081830790568654,1.439954068754654
2018.0,70 - 74,59.33328306723719,84.09850332698724,0.6965492957746479,0.7814555804791615,0.00963224067406835,0.008689751371321936,1.1171514203313793,1.110930990933253,1.4379291785230381
2019.0,70 - 74,59.48592047018562,84.21008629989213,0.7025934057685451,0.7942565933861548,0.00887177770338132,0.009578544061302681,1.1127850314325038,1.1080422571885578,1.4358184048989544
2020.0,70 - 74,59.91406946525789,84.50018400136578,0.7091199418649125,0.7854069844642146,0.008061915511125443,0.00781531574254984,1.1121839254889314,1.1054877933114555,1.4311633962961074
2021.0,70 - 74,59.66541282678202,84.17517020876434,0.705602941733955,0.7863268760579274,0.007748730487116795,0.008275343238668423,1.1104758322362234,1.1051720895241677,1.4315662608230044
2022.0,70 - 74,59.56845910528694,83.88221349369113,0.7138746937346868,0.779707323855539,0.006917167784768327,0.006639090687893218,1.1011853036254302,1.0984219124752337,1.4289073372087806
2013.0,75 - 79,55.370464407718586,82.95531345212815,0.5785028341218906,0.7122426368756347,0.014541593574000554,0.013941464315391007,1.1293047733357955,1.1251500323146524,1.5250282351484121
2014.0,75 - 79,59.81806575167571,83.22502393871689,0.5842192767745809,0.710583192740869,0.012676120559937987,0.013132096119647987,1.1341480096666818,1.1300898271852629,1.4118675005754917
2015.0,75 - 79,60.464061705373794,83.61048482793694,0.5955024747148698,0.7274156636718088,0.015299203254788948,0.013688760806916427,1.1422274961857941,1.1379894897440244,1.4025321197001528
2016.0,75 - 79,56.80352901255514,83.82350695622667,0.6040740899909751,0.7215176450627757,0.013021717000339328,0.012003732609433323,1.1510434340006788,1.142645062775704,1.5022853681498383
2017.0,75 - 79,57.15179056940884,84.17774411559078,0.6155885013173935,0.7448380330925192,0.012312592247339393,0.013400139827546027,1.154936689194438,1.1467412413578808,1.4970836062543627
2018.0,75 - 79,57.194651080410914,84.10729720155862,0.6263173007896626,0.7486326602904712,0.013106624158696423,0.012716967764789231,1.1668083599008148,1.1580942260007085,1.4941083960897599
2019.0,75 - 79,57.42507122507123,84.36983095916429,0.6313035789797409,0.7557758784425451,0.011851851851851851,0.012877492877492878,1.165128205128205,1.1584425451092117,1.4921739650756718
2020.0,75 - 79,57.97198399085192,84.70577854011816,0.6407455260721999,0.7562511911568516,0.01170192490947208,0.01170192490947208,1.1655040975795692,1.1598627787307032,1.4854087534877853
2021.0,75 - 79,58.186007888727424,84.45802366618227,0.6482997772266824,0.7488976541415819,0.01220676769773718,0.010172306414780985,1.1603902844093834,1.1556155283371392,1.4749456092250752
2022.0,75 - 79,58.37236052912661,84.44608495604305,0.6576652952665919,0.766773477939364,0.011461671185605126,0.011050858598307452,1.1626817845698791,1.1534795826144113,1.4697314116636635
2013.0,80 - 84,52.52534941079748,82.04275143875034,0.5232707326143547,0.6996163332419841,0.01744770256691331,0.01854389330410158,1.174477025669133,1.1716451995980635,1.5950036368701836
2014.0,80 - 84,56.97387518142235,82.22238348653443,0.5334348255431205,0.7233430091920657,0.020158039025963553,0.019754878245444283,1.1706176423157555,1.1682793097887438,1.4673477847547332
2015.0,80 - 84,57.62730268084469,82.71970945035196,0.5364380209528179,0.747798412460686,0.020742848584693725,0.021566571813688783,1.188258199790325,1.1833907443462632,1.4584314789045187
2016.0,80 - 84,54.24545213119108,83.21916080201832,0.5525739024555232,0.7231841720887001,0.018523436462621164,0.01752755278183508,1.199641481874917,1.1904129597662994,1.5668413048101564
2017.0,80 - 84,54.51736698321842,83.46919474437361,0.5588647790420745,0.7329907636269025,0.0167815792897099,0.017887342266163654,1.2051515545726552,1.1991674255236113,1.5602861113183248
2018.0,80 - 84,54.7632804669536,83.6362301751076,0.5686067442697708,0.7415364660102589,0.01739284240316019,0.017923471493426095,1.2109545427746005,1.2060609633865929,1.5557645860767086
2019.0,80 - 84,55.1883608253035,84.01090968479502,0.5725153645977521,0.7354238118569328,0.016767379824704665,0.016876258914475476,1.2156894768359736,1.2088300941804127,1.5504288712642653
2020.0,80 - 84,55.776391955600644,84.36187861789104,0.5850978728561905,0.7617891030614071,0.015277197589067256,0.017783612818523604,1.2164468580294803,1.2119711165483082,1.5424484248212318
2021.0,80 - 84,56.02439821370221,84.22353229495698,0.585293792187673,0.731799368260538,0.015684565951421415,0.014595359982572704,1.2242675089859492,1.217732273172857,1.531931105459638
2022.0,80 - 84,56.276926159703436,84.29948401963732,0.5965480372689781,0.7416240857629496,0.016080553050796514,0.014427412082957619,1.2215208896904117,1.2164612764252078,1.5261072194081071
2013.0,85 - 89,48.17644742024419,80.04686884600237,0.4344381568310428,0.6822764868058291,0.025600630169358016,0.02599448601811737,1.2170145726664041,1.2205592753052383,1.7006044940792873
2014.0,85 - 89,52.447278911564624,79.63401360544218,0.43845614035087715,0.7566666666666666,0.030612244897959183,0.03299319727891156,1.2435374149659864,1.2452380952380953,1.5492758340543453
2015.0,85 - 89,53.07208588957055,80.6717791411043,0.4432594936708861,0.7601226993865031,0.03067484662576687,0.032208588957055216,1.2509202453987731,1.2469325153374233,1.5505352275536324
2016.0,85 - 89,49.44738233738762,80.60708619777895,0.4465103598691385,0.7332628239026969,0.030142781597038603,0.029349550502379692,1.2615018508725542,1.257800105764146,1.6743553678748786
2017.0,85 - 89,49.404352806414664,80.94994272623138,0.45763313609467454,0.7438430698739977,0.032073310423825885,0.029209621993127148,1.2694730813287514,1.2603092783505154,1.6760917849809602
2018.0,85 - 89,49.969528351881294,81.2764705882353,0.46895238095238095,0.7692898781134075,0.026232114467408585,0.03073661897191309,1.28060413354531,1.269740328563858,1.66248089514266
2019.0,85 - 89,50.09810710987996,81.65771006463528,0.46928537624230954,0.7345798707294553,0.024469067405355493,0.027008310249307478,1.3035549399815327,1.2871652816251153,1.6677463342033978
2020.0,85 - 89,51.242396936246905,82.0740707366524,0.49446503010653076,0.7654877224600135,0.02725839152962379,0.02815949538184276,1.2975895471953143,1.293309303897274,1.6414842599557526
2021.0,85 - 89,51.947265625,82.60021484375,0.49693938787757547,0.7341992187499999,0.0236328125,0.0240234375,1.291796875,1.2923828125,1.6291486200934409
2022.0,85 - 89,52.29053420805998,82.62755388940955,0.5162812918020255,0.7554639175257732,0.019119025304592314,0.024554826616682287,1.287535145267104,1.2794751640112465,1.6174222483062386
2013.0,total,62.40624818698148,80.37628161654233,0.9509791581347916,0.9801720292003517,0.0034509869822769313,0.003498000428122443,1.0278479645178522,1.0266386186449326,1.3132746830149367
2014.0,total,66.61152110331804,80.51636412375919,0.9539975689882395,0.9811519502914735,0.0034558708794616244,0.0033378411359662637,1.0276319632547402,1.026602703881378,1.22885934979581
2015.0,total,66.95157728170217,80.83995526917514,0.9545209461236273,0.9829070635093692,0.0034408326815089253,0.003411825661810158,1.029299090379872,1.0279427621484398,1.2277541947260338
2016.0,total,63.241459565126824,81.04343524171193,0.9528008038181359,0.9789827989552788,0.003298803057251358,0.0031926484962104826,1.0309771026614751,1.0298905205979907,1.30834743323358
2017.0,total,63.27100741747274,81.17957678480121,0.9519675934058542,0.9779985331154688,0.0031819186969742753,0.0031669096465168495,1.031701115772811,1.0306794997383422,1.309139430491077
2018.0,total,63.59303442754204,81.4520662530024,0.9485696042278876,0.9744286429143313,0.003149519615692554,0.003112489991993595,1.033685948759007,1.03234387510008,1.3075582920434698
2019.0,total,63.56715054258415,81.30626033231523,0.9453231265205841,0.9709269162567097,0.00296609999879915,0.003084183601990209,1.033041393306461,1.0317424736713594,1.3058828514067127
2020.0,total,64.16627474496677,81.6705752875736,0.9450036753208493,0.9699180624594502,0.002759663585777705,0.002810805607171114,1.0318163540151,1.030613012335255,1.3005789017832452
2021.0,total,64.10511843843639,81.39745617933346,0.9378222325496242,0.9616872498989316,0.0027366285899440936,0.0027627108272382825,1.031492295206787,1.0301249840747877,1.2977720084866506
2022.0,total,64.31836180393078,81.40611999907657,0.9338020159727846,0.9569899758203175,0.002736148374320354,0.002657857995304585,1.0309959640305895,1.0298808279910188,1.2941042173742527
